2.642641544342041016e+00,2.199607276916503906e+01,2.334466552734375000e+01,6.753050804138183594e+00,6.270055294036865234e+00,9.016861915588378906e+00,8.094420433044433594e+00,7.893456459045410156e+00,1.891349983215332031e+01,2.493249893188476562e+01,2.160952186584472656e+01,6.168253421783447266e+00,2.405368995666503906e+01,9.754658699035644531e+00,5.838864135742187500e+01,2.391567420959472656e+01,1.267102813720703125e+01,7.407749891281127930e-01,1.404700851440429688e+01,6.164286613464355469e+00,1.905952072143554688e+01,3.227722930908203125e+01,1.949211716651916504e+00,2.860357284545898438e+01,2.891632461547851562e+01,1.324656867980957031e+01,2.571832275390625000e+01,3.092419624328613281e+01,9.729163169860839844e+00,2.668685340881347656e+01,3.412045288085937500e+01,3.180651664733886719e+01,6.985470771789550781e+00,1.893709182739257812e+01,2.158345031738281250e+01,1.362628555297851562e+01,2.288960266113281250e+01,8.686175346374511719e+00,2.653562355041503906e+01,1.440842533111572266e+01,5.809315681457519531e+00,9.449004173278808594e+00,1.835272407531738281e+01,1.519302177429199219e+01,2.918066596984863281e+01,1.030287456512451172e+01,1.846837425231933594e+01,2.834505653381347656e+01,4.360769653320312500e+01,2.481390190124511719e+01
3.834976577758789062e+01,2.589504241943359375e+01,1.688780021667480469e+01,2.146588897705078125e+01,1.617153739929199219e+01,1.050293350219726562e+01,4.069737243652343750e+01,5.755440235137939453e+00,1.105745220184326172e+01,5.460742950439453125e+01,2.467687606811523438e+01,1.144737815856933594e+01,1.002248001098632812e+01,2.202422523498535156e+01,6.331329345703125000e-01,4.811874771118164062e+01,1.153403472900390625e+01,5.355794429779052734e+00,7.371459960937500000e+00,7.533155918121337891e+00,1.428398132324218750e+01,3.550396347045898438e+01,7.532426357269287109e+00,3.717614364624023438e+01,5.355949783325195312e+01,2.468697547912597656e+01,1.988662958145141602e+00,1.351415634155273438e+01,1.151686549186706543e+00,7.077929973602294922e+00,2.219517946243286133e+00,8.882830619812011719e+00,6.070383548736572266e+00,3.322544097900390625e+01,1.127452611923217773e+00,2.409346771240234375e+01,1.501288414001464844e+01,2.863145446777343750e+01,1.230928993225097656e+01,5.088448047637939453e+00,2.197224235534667969e+01,4.250130802392959595e-02,2.852921295166015625e+01,1.803134536743164062e+01,4.262550830841064453e+00,3.104236793518066406e+01,1.345910549163818359e+01,2.444672584533691406e+01,1.880687141418457031e+01,3.760527849197387695e+00
1.124362945556640625e+01,2.401427650451660156e+01,1.608377456665039062e+01,8.083275794982910156e+00,1.621075248718261719e+01,3.446185684204101562e+01,4.291994476318359375e+01,8.935545921325683594e+00,2.140456962585449219e+01,5.361100387573242188e+01,2.622831916809082031e+01,8.503914833068847656e+00,4.566812896728515625e+01,2.514317131042480469e+01,3.089379119873046875e+01,3.906216430664062500e+01,1.610234642028808594e+01,1.154719471931457520e+00,2.696687698364257812e+01,9.307420730590820312e+00,4.284294128417968750e+00,1.691092681884765625e+01,1.170847225189208984e+01,1.230629825592041016e+01,8.940406799316406250e+00,2.447271537780761719e+01,3.435242843627929688e+01,1.030579376220703125e+01,8.249642372131347656e+00,2.784188079833984375e+01,6.193818569183349609e+00,1.558982944488525391e+01,4.262371957302093506e-01,2.155641937255859375e+01,2.182403802871704102e+00,3.412211227416992188e+01,9.497361183166503906e+00,2.402758789062500000e+01,3.308766555786132812e+01,1.982016944885253906e+01,1.268262958526611328e+01,1.495120429992675781e+01,2.567973136901855469e+01,2.722668647766113281e+01,3.116431999206542969e+01,3.760713195800781250e+01,5.038829803466796875e+00,2.610310745239257812e+01,2.425414085388183594e+01,3.397046661376953125e+01
1.857521438598632812e+01,3.828210449218750000e+01,1.326663780212402344e+01,1.869236946105957031e+01,3.602232742309570312e+01,3.141368865966796875e+01,5.141269207000732422e+00,3.154425811767578125e+01,2.099224853515625000e+01,2.058799171447753906e+01,2.301245880126953125e+01,8.029233932495117188e+00,3.671880340576171875e+01,5.020132827758789062e+01,2.395954895019531250e+01,9.416982650756835938e+00,3.096007585525512695e+00,3.495972442626953125e+01,3.592788314819335938e+01,1.532188510894775391e+01,1.808971595764160156e+01,1.423838138580322266e+01,1.106983947753906250e+01,1.983851814270019531e+01,2.680470085144042969e+01,1.221975326538085938e+01,6.577014446258544922e+00,6.649181842803955078e+00,5.449077129364013672e+00,1.707895278930664062e+01,3.152803611755371094e+01,9.898404121398925781e+00,1.531860733032226562e+01,2.628123664855957031e+01,2.144437789916992188e+00,1.919756317138671875e+01,1.486872959136962891e+01,3.010098218917846680e+00,4.524675846099853516e+00,3.774547958374023438e+01,2.055388450622558594e+01,1.394219779968261719e+01,7.906536579132080078e+00,3.291294097900390625e+00,2.241497802734375000e+01,2.008195877075195312e+01,7.011985778808593750e+00,1.663050842285156250e+01,8.777246475219726562e+00,1.396144390106201172e+01
1.282473182678222656e+01,2.279929351806640625e+01,1.338954639434814453e+01,2.388371658325195312e+01,2.822543525695800781e+01,8.656584739685058594e+00,8.967465400695800781e+00,4.418169498443603516e+00,1.340493011474609375e+01,6.621565818786621094e+00,4.959566116333007812e+01,4.853800964355468750e+01,1.650101304054260254e+00,3.045236206054687500e+01,1.907855033874511719e+01,1.334090423583984375e+01,2.479549980163574219e+01,1.130603313446044922e+01,1.751884841918945312e+01,2.936275291442871094e+01,2.221976661682128906e+01,2.070482635498046875e+01,2.047744750976562500e+00,2.428777694702148438e+01,1.669920158386230469e+01,1.790580940246582031e+01,2.682212829589843750e+01,3.612903976440429688e+01,8.924487113952636719e+00,1.428477382659912109e+01,2.480141639709472656e+01,1.481658554077148438e+01,2.339334297180175781e+01,1.596663951873779297e+01,2.964791536331176758e+00,5.793387603759765625e+01,5.409491062164306641e+00,1.982718110084533691e+00,1.651072859764099121e+00,2.356304168701171875e+00,3.533689117431640625e+01,2.925388717651367188e+01,1.278640174865722656e+01,5.003029823303222656e+00,3.068448257446289062e+01,1.003224563598632812e+01,1.379297637939453125e+01,2.029171752929687500e+01,1.004405498504638672e+01,1.428611469268798828e+01
1.354085731506347656e+01,2.469281768798828125e+01,3.181795120239257812e+01,3.573241806030273438e+01,6.082009315490722656e+00,1.183532428741455078e+01,1.447960281372070312e+01,1.193986034393310547e+01,2.604926490783691406e+01,2.477101087570190430e-01,2.984768295288085938e+01,3.753206253051757812e+01,1.893548583984375000e+01,1.451224994659423828e+01,1.282940387725830078e+01,4.708800888061523438e+01,9.342995643615722656e+00,8.684095382690429688e+00,4.140954971313476562e+01,5.723525524139404297e+00,2.862403297424316406e+01,4.316698837280273438e+01,1.238044929504394531e+01,3.362696456909179688e+01,1.882537460327148438e+01,2.529227495193481445e+00,1.302165412902832031e+01,2.210121726989746094e+01,3.946691513061523438e+01,1.664248847961425781e+01,2.689849138259887695e+00,1.593999767303466797e+01,8.670646667480468750e+00,1.970581245422363281e+01,2.671925544738769531e+01,1.671121788024902344e+01,1.472549438476562500e+01,1.140737819671630859e+01,6.270546913146972656e+00,5.217309474945068359e+00,1.493439388275146484e+01,1.284248065948486328e+01,2.322708702087402344e+01,3.740113830566406250e+01,9.326640129089355469e+00,8.835535049438476562e+00,7.404089450836181641e+00,1.122340393066406250e+01,2.491884040832519531e+01,1.159697914123535156e+01
4.778287887573242188e+01,1.417081737518310547e+01,1.764703631401062012e+00,5.250481128692626953e+00,9.484128952026367188e+00,6.260444164276123047e+00,1.827649307250976562e+01,1.001005363464355469e+01,1.501904869079589844e+01,7.206840515136718750e+00,9.448849678039550781e+00,1.715839195251464844e+01,2.856726169586181641e+00,2.616107368469238281e+01,4.027209854125976562e+01,2.117184877395629883e+00,8.382329940795898438e-01,3.098622703552246094e+01,9.975989341735839844e+00,3.320948791503906250e+01,2.663597345352172852e+00,1.389416599273681641e+01,1.746187210083007812e+01,9.383436203002929688e+00,7.277238845825195312e+00,6.554933547973632812e+00,2.878274345397949219e+01,9.112101554870605469e+00,4.457150268554687500e+01,1.139423751831054688e+01,2.355045127868652344e+01,1.970496368408203125e+01,5.898941516876220703e+00,4.721402740478515625e+01,2.689159011840820312e+01,7.317891120910644531e+00,2.336582756042480469e+01,5.325719356536865234e+00,1.129668140411376953e+01,3.030831718444824219e+01,1.668870162963867188e+01,2.490439605712890625e+01,1.982604980468750000e+01,1.024680995941162109e+01,3.121808624267578125e+01,2.207476043701171875e+01,1.438580989837646484e+01,6.918320655822753906e+00,2.575884628295898438e+01,3.171949577331542969e+01
7.362178325653076172e+00,6.525687694549560547e+00,1.832758903503417969e+00,2.006736373901367188e+01,6.187562465667724609e+00,5.937098312377929688e+01,4.007140731811523438e+01,7.140887260437011719e+00,1.734100914001464844e+01,2.870124816894531250e+01,2.718571281433105469e+01,3.907187271118164062e+01,6.424658203125000000e+01,2.448483848571777344e+01,3.803409957885742188e+01,1.286701393127441406e+01,1.586292552947998047e+01,1.839616203308105469e+01,3.818671035766601562e+01,2.881499099731445312e+01,1.617876625061035156e+01,2.658432579040527344e+01,2.698921203613281250e+01,3.281621170043945312e+01,7.209229469299316406e-01,2.142009353637695312e+01,9.428027272224426270e-01,1.705066299438476562e+01,2.317225456237792969e+01,1.112188816070556641e+01,1.018003463745117188e+01,2.251108360290527344e+01,1.643400573730468750e+01,3.550302886962890625e+01,1.289639854431152344e+01,1.840154075622558594e+01,3.003253173828125000e+01,3.257018280029296875e+01,8.550421714782714844e+00,3.382163238525390625e+01,1.965203857421875000e+01,5.744999408721923828e+00,2.800217628479003906e+01,4.321507930755615234e+00,7.863778591156005859e+00,3.301461791992187500e+01,9.908946037292480469e+00,1.329919052124023438e+01,6.440599918365478516e+00,2.242887496948242188e+00
1.212394905090332031e+01,2.943416786193847656e+01,4.744177818298339844e+00,4.036795425415039062e+01,5.207523345947265625e+00,1.343756580352783203e+01,2.552578735351562500e+01,1.838729476928710938e+01,3.689423370361328125e+01,1.991580963134765625e+01,3.332929229736328125e+01,5.548953247070312500e+01,5.547796726226806641e+00,8.216794967651367188e+00,3.659010827541351318e-01,2.219854545593261719e+01,1.872642707824707031e+01,3.881083297729492188e+01,3.880395889282226562e+01,2.365152740478515625e+01,7.275727748870849609e+00,6.946893215179443359e+00,2.880632591247558594e+01,5.073255538940429688e+00,2.849033737182617188e+01,1.793852996826171875e+01,1.767712402343750000e+01,2.602508163452148438e+01,1.825196075439453125e+01,3.388954162597656250e+01,2.564223670959472656e+01,2.055678176879882812e+01,1.482375240325927734e+01,5.778324508666992188e+01,1.316587924957275391e+01,1.065781021118164062e+01,4.836478710174560547e+00,2.425043487548828125e+01,5.126829147338867188e+00,2.520979118347167969e+01,2.237114524841308594e+01,1.748847961425781250e+01,2.990294694900512695e+00,1.533861827850341797e+01,3.437261581420898438e+01,2.553359222412109375e+01,1.441944980621337891e+01,1.823443984985351562e+01,2.997728157043457031e+01,2.336757659912109375e+01
2.746492385864257812e+01,5.367699050903320312e+01,6.684073448181152344e+00,4.728323221206665039e-01,3.414846420288085938e+01,1.770895576477050781e+01,3.142905950546264648e+00,3.294290924072265625e+01,4.677880477905273438e+01,1.789340209960937500e+01,2.727791976928710938e+01,5.245930671691894531e+00,4.381010437011718750e+01,5.434993743896484375e+00,2.398731613159179688e+01,5.295991897583007812e+00,1.049674129486083984e+01,3.479970932006835938e+01,5.417581176757812500e+01,3.508704376220703125e+01,1.188169288635253906e+01,8.939831733703613281e+00,5.249911499023437500e+01,6.334306299686431885e-02,1.356172561645507812e+00,1.926789283752441406e+01,1.423884034156799316e+00,2.212650871276855469e+01,3.423824691772460938e+01,1.600180983543395996e+00,1.078125190734863281e+01,3.760950565338134766e+00,3.258806610107421875e+01,2.464959144592285156e+01,2.833013916015625000e+01,3.578525161743164062e+01,6.941131591796875000e+01,2.680223083496093750e+01,2.467652112245559692e-01,4.467819595336914062e+01,7.817486286163330078e+00,1.834703445434570312e+01,4.488892745971679688e+01,2.008413076400756836e+00,2.438850212097167969e+01,2.790224456787109375e+01,3.351031112670898438e+01,6.667861175537109375e+01,4.262368011474609375e+01,4.290390014648437500e+01
